"RTL_STORE_CD","RTL_FIPS_COUNTY_DSC","RTL_PREMISE_TYPE_CD","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_BEER_FLAG","RTL_LIQUOR_FLG"
"107512199","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"202591795","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"205604110","EMERY","ON","DINING","CASUAL DINING","Y","N"
"105609140","KANE","ON","DINING","CASUAL DINING","Y","N"
"105282277","DAVIS","ON","DINING","CASUAL DINING","Y","Y"
"103575928","SUMMIT","ON","LODGING","LUXURY LODGING","Y","Y"
"102616388","DAVIS","OFF","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","Y","N"
"105620833","SALT LAKE","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"201690465","WEBER","ON","BAR/NIGHTCLUB","ADULT ENTERTAINMENT","Y","Y"
"102190394","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102619525","SALT LAKE","OFF","WHOLESALE CLUB","CONVENTIONAL CLUB","Y","N"
"100689727","CACHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101942562","SAN JUAN","OFF","EXTENDED MASTER OFF-PREMISE","MARINA","N","N"
"103819941","SALT LAKE","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"201438937","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200274756","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107232909","SALT LAKE","ON","DINING","FAST CASUAL","Y","N"
"107499616","UTAH","OFF","GROCERY","SUPERCENTER","Y","N"
"101433688","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200111978","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"107465957","SALT LAKE","OFF","GROCERY","SUPERCENTER","Y","N"
"107494114","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100301208","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101496346","GRAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100301235","MILLARD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100744165","CARBON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101674066","SALT LAKE","ON","DINING","FAST CASUAL","Y","N"
"100485520","CACHE","OFF","GROCERY","SUPERCENTER","Y","N"
"102353202","WEBER","ON","DINING","CASUAL DINING","Y","N"
"101967802","CACHE","ON","DINING","CASUAL DINING","Y","Y"
"102070368","SALT LAKE","OFF","GROCERY","SUPERCENTER","Y","N"
"100186885","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100620700","GRAND","OFF","DRUG","RX ONLY AND SMALL INDEP","Y","N"
"105599977","WASHINGTON","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101676348","UINTAH","ON","DINING","FAST CASUAL","Y","N"
"100574098","SUMMIT","OFF","GROCERY","SUPERETTE","Y","N"
"107340404","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"200690789","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201949272","SALT LAKE","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"201431882","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100187483","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105613676","CACHE","ON","DINING","CASUAL DINING","Y","Y"
"103701932","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"105544186","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"103782951","WEBER","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"102175614","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101471232","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105618298","DAVIS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","N"
"201472701","SEVIER","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"107189162","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101786394","SALT LAKE","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"101676374","SALT LAKE","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"200930556","GRAND","OFF","MASS MERCHANDISER","CONVENTIONAL MASS MERCH","Y","N"
"107448673","DAVIS","OFF","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","Y","N"
"105599866","SALT LAKE","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101441851","WASATCH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105597683","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"100657222","WASATCH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100693986","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105529744","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"102053237","WASATCH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101576492","GARFIELD","OFF","EXTENDED MASTER OFF-PREMISE","SMALL GROCERY","N","N"
"103845194","SALT LAKE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"101610612","BEAVER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100330184","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101963424","WASATCH","ON","RECREATION","OTHER ENTERTAINMENT","Y","N"
"102377058","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"100301325","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103589030","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"200582777","DUCHESNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100601448","SUMMIT","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101937604","PIUTE","OFF","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","N","N"
"105601818","SALT LAKE","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"100744131","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102430437","UTAH","ON","DINING","CASUAL DINING","Y","Y"
"100809425","DAVIS","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"201950398","WEBER","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"201432401","UTAH","OFF","CONVENIENCE STORE","GAS STATION/KIOSK","Y","N"
"105596383","SALT LAKE","ON","DINING","FAST CASUAL","Y","N"
"103970974","UTAH","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"105544256","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"107122887","WAYNE","ON","LODGING","RESORT/CONVENTION","Y","N"
"101674074","IRON","ON","DINING","CASUAL DINING","Y","Y"
"105597682","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"101828363","SALT LAKE","OFF","GROCERY","SUPERCENTER","Y","N"
"101916460","SALT LAKE","OFF","EXTENDED MASTER OFF-PREMISE","MEAT/FISH/FRUIT/BAKERY","N","N"
"100634103","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100301239","UINTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100707537","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103485462","DUCHESNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101953794","UINTAH","ON","DINING","CASUAL DINING","Y","Y"
"105601345","SALT LAKE","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"100140161","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101610031","SEVIER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101672499","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"101643750","CACHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107349983","SALT LAKE","OFF","GROCERY","SUPERCENTER","Y","N"
"102272168","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"200890016","SALT LAKE","OFF","CONVENIENCE STORE","GAS STATION/KIOSK","Y","N"
"107398142","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201433201","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200274765","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200693965","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201713153","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107469346","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"102118767","SUMMIT","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"105601582","SALT LAKE","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"105529688","DAVIS","ON","DINING","CASUAL DINING","Y","Y"
"101647913","WAYNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105617849","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"103187763","DAVIS","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"101947915","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107053000","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"100804141","WEBER","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100619471","CACHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100329520","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100301257","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100112035","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100582754","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105628247","TOOELE","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"101415048","SALT LAKE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100306954","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100492634","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100437547","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100112112","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101820685","BEAVER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100990427","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100952645","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"105544260","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"101610721","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100112345","GRAND","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101760725","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100301222","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101764932","SAN JUAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102459920","WASHINGTON","ON","DINING","FAST CASUAL","Y","Y"
"105608018","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"100699215","SEVIER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100614980","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100577922","SUMMIT","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100690457","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103395308","SALT LAKE","ON","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","N","N"
"105626244","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"200756969","SANPETE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100447930","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201538371","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101647774","GARFIELD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"205530263","CACHE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"301545620","WAYNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"202039545","SALT LAKE","OFF","GROCERY","SUPERETTE","Y","N"
"105625287","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100549223","WASHINGTON","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101925707","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100582753","EMERY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105615028","KANE","ON","DINING","CASUAL DINING","Y","Y"
"301916816","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"205629670","SALT LAKE","ON","CATERER","FOOD SERVICE","Y","Y"
"107485072","WASHINGTON","ON","DINING","CASUAL DINING","Y","N"
"107455231","DAVIS","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"105614068","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"201530935","BEAVER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105600808","DAVIS","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"107076727","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"105625284","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101415037","SALT LAKE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"103752228","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200112378","MILLARD","OFF","GROCERY","SUPERETTE","Y","N"
"201576179","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101834874","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"105544229","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"100301334","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"300414021","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"401612483","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102351235","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"107531976","SALT LAKE","ON","DINING","CASUAL DINING","Y","N"
"207165591","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"101740536","DUCHESNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105609431","DAVIS","ON","DINING","CASUAL DINING","Y","Y"
"101859766","DAVIS","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"101676341","UTAH","ON","DINING","FAST CASUAL","Y","N"
"100531918","CACHE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"203802826","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100301233","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100688303","IRON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100756965","JUAB","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105599451","SALT LAKE","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101690149","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"100111926","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100486454","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101971940","GRAND","OFF","EXTENDED MASTER OFF-PREMISE","CAMPGROUND","N","N"
"102015857","UTAH","OFF","GROCERY","SUPERETTE","Y","N"
"105611223","GRAND","ON","DINING","CASUAL DINING","Y","Y"
"103845202","SALT LAKE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"105621924","SUMMIT","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"107246140","SUMMIT","ON","EXTENDED MASTER ON-PREMISE","SPECIAL EVENTS","N","N"
"107404948","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200650753","TOOELE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200274699","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103647270","BOX ELDER","ON","DINING","CASUAL DINING","Y","N"
"101942153","BEAVER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101677393","SEVIER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107063952","UINTAH","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","Y"
"201433513","SAN JUAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"202073874","SUMMIT","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101917190","SALT LAKE","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"100915270","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101729228","UTAH","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"102216490","WEBER","ON","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","N","N"
"105627992","SALT LAKE","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"101468932","DAVIS","OFF","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","Y","N"
"100362789","WASHINGTON","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"101439165","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101853663","DAVIS","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"100921375","DAGGETT","OFF","GROCERY","SUPERETTE","Y","N"
"201431885","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105619479","SALT LAKE","ON","BAR/NIGHTCLUB","ADULT ENTERTAINMENT","Y","Y"
"102913118","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100268530","MORGAN","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100682591","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101755910","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"102221534","RICH","ON","DINING","CASUAL DINING","Y","Y"
"100267605","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101415020","WEBER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101671779","UTAH","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100186888","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101981474","SALT LAKE","OFF","EXTENDED MASTER OFF-PREMISE","CAMPGROUND","N","N"
"101916374","BEAVER","OFF","CONVENIENCE STORE","GAS STATION/KIOSK","Y","N"
"101690515","WASATCH","ON","DINING","CASUAL DINING","Y","Y"
"103099285","WASHINGTON","ON","DINING","CASUAL DINING","Y","Y"
"102523608","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200263789","UTAH","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101841166","SALT LAKE","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"105529803","WASHINGTON","ON","DINING","CASUAL DINING","Y","Y"
"107006870","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101689519","UTAH","ON","DINING","CASUAL DINING","Y","N"
"102043789","SALT LAKE","OFF","GROCERY","SUPERMARKET-NATURAL/GOURMET FOODS","Y","N"
"101820687","KANE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100682585","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103970606","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"300390320","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100441560","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100329512","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100317165","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200685705","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107278076","SALT LAKE","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"200300012","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107412253","CACHE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"207019996","UINTAH","ON","DINING","CASUAL DINING","Y","Y"
"200653148","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107405314","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"207445860","WASHINGTON","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"302353511","UTAH","ON","DINING","CASUAL DINING","Y","N"
"101674084","UTAH","ON","DINING","CASUAL DINING","Y","Y"
"201636510","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"101689629","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"100462796","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100112273","CACHE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101674089","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"100347447","SUMMIT","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101947941","RICH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100617132","WASATCH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101759131","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100682584","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105614732","SALT LAKE","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"100362794","WEBER","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"100111930","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105624835","DAVIS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101415022","WEBER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102597011","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"205626050","UINTAH","ON","DINING","CASUAL DINING","Y","Y"
"100187122","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101750430","UTAH","ON","DINING","CASUAL DINING","Y","Y"
"101856825","UTAH","ON","DINING","CASUAL DINING","Y","Y"
"103856978","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"202220090","WASHINGTON","ON","DINING","CASUAL DINING","Y","N"
"103600342","CARBON","ON","DINING","FAST CASUAL","Y","Y"
"101690524","UTAH","ON","DINING","CASUAL DINING","Y","Y"
"101676370","UTAH","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100314842","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100888803","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102143449","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101715742","UTAH","ON","DINING","POLISHED CASUAL","Y","Y"
"102585222","WEBER","OFF","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","N","N"
"305605794","SUMMIT","ON","BAR/NIGHTCLUB","IRISH PUB","Y","Y"
"200693925","IRON","OFF","CONVENIENCE STORE","GAS STATION/KIOSK","Y","N"
"200300010","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100582780","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100971423","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102600575","WASHINGTON","ON","DINING","CASUAL DINING","Y","Y"
"100447937","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"205531046","SALT LAKE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"101683763","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101671778","UTAH","ON","BAR/NIGHTCLUB","COUNTRY WESTERN","Y","Y"
"105609595","GRAND","ON","DINING","CASUAL DINING","Y","N"
"103867032","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101834621","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101488545","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103984279","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"101672500","DAVIS","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"203817442","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200859631","WASHINGTON","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"201734360","DAVIS","ON","DINING","CASUAL DINING","Y","Y"
"201440745","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200688064","MORGAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200689877","UINTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102249252","WASATCH","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
